  Size(KB),       Bw(MB/s),    nominal_clock,     actual_clock,   cy_nominal/LUP,           cy/LUP
         5,     67109.7500,       2.39999811,       2.20000000,       1.14439300,       1.04902774
         6,     67692.9800,       2.40000995,       2.20000000,       1.13453900,       1.03998977
         7,     68084.3100,       2.39998064,       2.20000000,       1.12800400,       1.03401201
         8,     68360.9400,       2.39999947,       2.20000000,       1.12344800,       1.02982756
        10,     68544.0100,       2.40001098,       2.20000000,       1.12045300,       1.02707722
        12,     68991.6900,       2.40001382,       2.20000000,       1.11318400,       1.02041279
        14,     68965.5700,       2.39999135,       2.20000000,       1.11359500,       1.02079910
        17,     68416.7300,       2.40001089,       2.20000000,       1.12253800,       1.02898850
        20,     63888.0400,       2.40001068,       2.20000000,       1.20210800,       1.10192743
        24,     62973.1400,       2.40001094,       2.20000000,       1.21957300,       1.11793682
        29,     62288.6400,       2.40001107,       2.20000000,       1.23297500,       1.13022187
        35,     37781.8500,       2.40001612,       2.20000000,       2.03273600,       1.86332882
        42,     25055.9800,       2.40001098,       2.20000000,       3.06515000,       2.80970797
        50,     20148.9300,       2.40001238,       2.20000000,       3.81163600,       3.49398164
        60,     20363.4100,       2.40001636,       2.20000000,       3.77149600,       3.45718110
        72,     20129.0400,       2.39999933,       2.20000000,       3.81538300,       3.49743540
        86,     19723.6300,       2.40000728,       2.20000000,       3.89381900,       3.56932326
       103,     18481.1400,       2.40001614,       2.20000000,       4.15561600,       3.80928906
       124,     18737.2700,       2.40001259,       2.20000000,       4.09880500,       3.75721821
       149,     19290.7500,       2.39998998,       2.20000000,       3.98116600,       3.64941740
       179,     19875.1700,       2.40001670,       2.20000000,       3.86414500,       3.54210828
       215,     18942.3400,       2.40001463,       2.20000000,       4.05443400,       3.71654184
       258,     19165.6700,       2.40000803,       2.20000000,       4.00717900,       3.67323513
       310,     19389.5300,       2.40001357,       2.20000000,       3.96092200,       3.63082464
       372,     19604.5800,       2.40001377,       2.20000000,       3.91747400,       3.59099723
       446,     19161.4500,       2.40001009,       2.20000000,       4.00806400,       3.67404322
       535,     19376.7200,       2.40001371,       2.20000000,       3.96354100,       3.63322516
       642,     19284.4500,       2.39982788,       2.20000000,       3.98219800,       3.65060997
       770,     19030.5700,       2.40001026,       2.20000000,       4.03562900,       3.69931077
       924,     18293.1500,       2.39999743,       2.20000000,       4.19828800,       3.84843478
      1109,     16831.5000,       2.39992148,       2.20000000,       4.56272300,       4.18263293
      1331,     15350.9300,       2.40001200,       2.20000000,       5.00298000,       4.58604208
      1597,     15039.2000,       2.39998829,       2.20000000,       5.10662900,       4.68109942
      1916,     14093.3900,       2.40001295,       2.20000000,       5.44939200,       4.99524905
