  Size(KB),       Bw(MB/s),    nominal_clock,     actual_clock,   cy_nominal/LUP,           cy/LUP
         5,    115195.0100,       2.39996342,       2.20000000,       0.50001400,       0.45835315
         6,    118115.6600,       2.39995902,       2.20000000,       0.48764900,       0.44701922
         7,    121463.9300,       2.40001376,       2.20000000,       0.47421800,       0.43469734
         8,    122995.5300,       2.39989016,       2.20000000,       0.46828800,       0.42928365
        10,    126668.6900,       2.40000577,       2.20000000,       0.45473100,       0.41683575
        12,    124880.7700,       2.40001627,       2.20000000,       0.46124300,       0.42280322
        14,    130309.4500,       2.40001425,       2.20000000,       0.44202700,       0.40518901
        17,    131924.7200,       2.39996389,       2.20000000,       0.43660600,       0.40022819
        20,    133254.1700,       2.39997940,       2.20000000,       0.43225300,       0.39623532
        24,    132477.0800,       2.39993202,       2.20000000,       0.43478000,       0.39855962
        29,    103602.8300,       2.40001039,       2.20000000,       0.55597200,       0.50963879
        35,     70747.2300,       2.40001074,       2.20000000,       0.81417000,       0.74631916
        42,     72033.4800,       2.39999816,       2.20000000,       0.79962800,       0.73299290
        50,     68413.7500,       2.40001411,       2.20000000,       0.84194100,       0.77177471
        60,     68420.9900,       2.40001161,       2.20000000,       0.84185100,       0.77169302
        72,     69201.4600,       2.39997402,       2.20000000,       0.83234300,       0.76298934
        86,     68272.4400,       2.40001466,       2.20000000,       0.84368400,       0.77337228
       103,     69140.0500,       2.39999041,       2.20000000,       0.83308800,       0.76366705
       124,     69010.1600,       2.40001310,       2.20000000,       0.83466400,       0.76510449
       149,     69251.3300,       2.40001625,       2.20000000,       0.83175900,       0.76244059
       179,     69366.8300,       2.40001077,       2.20000000,       0.83037200,       0.76117092
       215,     68899.6300,       2.40001164,       2.20000000,       0.83600300,       0.76633237
       258,     69202.1900,       2.39997927,       2.20000000,       0.83233600,       0.76298126
       310,     69793.4100,       2.39985079,       2.20000000,       0.82524100,       0.75651795
       372,     69170.1700,       2.40001542,       2.20000000,       0.83273400,       0.76333460
       446,     69583.7400,       2.40000663,       2.20000000,       0.82778200,       0.75879807
       535,     69604.3200,       2.40000135,       2.20000000,       0.82753500,       0.75857332
       642,     68978.5000,       2.40001370,       2.20000000,       0.83504800,       0.76545630
       770,     64357.8400,       2.39984421,       2.20000000,       0.89493800,       0.82041309
       924,     48907.8700,       2.40001376,       2.20000000,       1.17773100,       1.07958056
      1109,     40529.0100,       2.39982293,       2.20000000,       1.42110000,       1.30277112
      1331,     30216.0600,       2.40001157,       2.20000000,       1.90628000,       1.74741491
      1597,     25648.2400,       2.40001023,       2.20000000,       2.24577800,       2.05862106
      1916,     22413.3500,       2.40001057,       2.20000000,       2.56990900,       2.35573954
      2299,     22131.5900,       2.40001485,       2.20000000,       2.60263100,       2.38573032
      2759,     22133.3200,       2.39999227,       2.20000000,       2.60240300,       2.38554377
      3311,     22138.7800,       2.39998433,       2.20000000,       2.60175200,       2.38495491
      3973,     22134.3400,       2.40001450,       2.20000000,       2.60230700,       2.38543368
      4768,     22091.4000,       2.40000148,       2.20000000,       2.60735100,       2.39007027
      5722,     22323.1500,       2.39994671,       2.20000000,       2.58022400,       2.36525785
      6866,     21986.4500,       2.40001241,       2.20000000,       2.61980900,       2.40147917
      8239,     21973.7800,       2.40001075,       2.20000000,       2.62131800,       2.40286407
      9887,     21961.6800,       2.40001642,       2.20000000,       2.62276900,       2.40418847
     11864,     21533.5000,       2.39999811,       2.20000000,       2.67490000,       2.45199360
     14237,     20392.0700,       2.40001238,       2.20000000,       2.82464300,       2.58924273
     17084,     19226.3700,       2.40001739,       2.20000000,       2.99590700,       2.74622818
     20501,     18499.1700,       2.40001071,       2.20000000,       3.11366700,       2.85418202
     24601,     17717.9200,       2.40001384,       2.20000000,       3.25096500,       2.98003406
     29521,     17239.2400,       2.39982062,       2.20000000,       3.34096500,       3.06278017
     35425,     16786.2100,       2.39996803,       2.20000000,       3.43134300,       3.14543965
     42510,     16281.8600,       2.40001327,       2.20000000,       3.53769800,       3.24287191
     51012,     15922.2800,       2.39997877,       2.20000000,       3.61754000,       3.31610767
     61214,     15840.6700,       2.40001360,       2.20000000,       3.63623100,       3.33319286
     73457,     15702.7900,       2.40001497,       2.20000000,       3.66816000,       3.36245903
     88148,     15411.7300,       2.40001449,       2.20000000,       3.73743700,       3.42596323
    105778,     15597.2800,       2.39992449,       2.20000000,       3.69283600,       3.38520618
    126934,     15394.1500,       2.40001338,       2.20000000,       3.74170200,       3.42987437
    152321,     15370.7600,       2.39999842,       2.20000000,       3.74737300,       3.43509418
    182785,     15361.8300,       2.40000978,       2.20000000,       3.74956800,       3.43709000
    219342,     15527.8400,       2.40001365,       2.20000000,       3.70948700,       3.40034374
    263210,     15436.0200,       2.40001278,       2.20000000,       3.73155100,       3.42057020
    315852,     15372.1500,       2.40001482,       2.20000000,       3.74705900,       3.43478287
    379022,     15461.8500,       2.39998394,       2.20000000,       3.72527300,       3.41485643
    454826,     15458.2800,       2.40001363,       2.20000000,       3.72618100,       3.41564652
    545791,     15594.2500,       2.40000721,       2.20000000,       3.69368100,       3.38586407
    654949,     15342.4900,       2.40001636,       2.20000000,       3.75430500,       3.44142279
    785939,     15352.1100,       2.40001230,       2.20000000,       3.75194500,       3.43926530
