  Size(KB),       Bw(MB/s),    nominal_clock,     actual_clock,   cy_nominal/LUP,           cy/LUP
         5,     83856.2200,       2.40001334,       2.20000000,       0.45792900,       0.41976592
         6,    105599.2900,       2.40001195,       2.20000000,       0.36364100,       0.33333592
         7,    108139.1700,       2.40001042,       2.20000000,       0.35510000,       0.32550692
         8,    108431.2900,       2.40001254,       2.20000000,       0.35414300,       0.32462939
        10,    110273.9700,       2.40001651,       2.20000000,       0.34822600,       0.31920497
        12,    112017.8200,       2.40001582,       2.20000000,       0.34280500,       0.31423585
        14,    102559.5500,       2.40001716,       2.20000000,       0.37441900,       0.34321496
        17,    105178.7800,       2.40001200,       2.20000000,       0.36509400,       0.33466783
        20,    106886.5200,       2.40001014,       2.20000000,       0.35926100,       0.32932119
        24,    114525.1600,       2.40001378,       2.20000000,       0.33529900,       0.30735565
        29,    110089.7400,       2.40001024,       2.20000000,       0.34880800,       0.31973930
        35,     87962.5700,       2.40001639,       2.20000000,       0.43655200,       0.40016993
        42,     57207.5200,       2.40001554,       2.20000000,       0.67124500,       0.61530393
        50,     56550.3400,       2.40001187,       2.20000000,       0.67904400,       0.62245392
        60,     56693.8300,       2.39998095,       2.20000000,       0.67731700,       0.62087885
        72,     56871.2800,       2.39996810,       2.20000000,       0.67520000,       0.61894156
        86,     57061.5600,       2.39999064,       2.20000000,       0.67295500,       0.61687782
       103,     57135.0900,       2.40001307,       2.20000000,       0.67209500,       0.61608373
       124,     57315.3800,       2.40001123,       2.20000000,       0.66998000,       0.61414546
       149,     57249.8900,       2.40001590,       2.20000000,       0.67074800,       0.61484826
       179,     57433.2800,       2.39990454,       2.20000000,       0.66857500,       0.61288479
       215,     57324.7100,       2.40001189,       2.20000000,       0.66987200,       0.61404629
       258,     57336.5400,       2.40000477,       2.20000000,       0.66973100,       0.61391886
       310,     57238.7900,       2.40001293,       2.20000000,       0.67087700,       0.61496727
       372,     57092.5200,       2.39998555,       2.20000000,       0.67258800,       0.61654271
       446,     57061.1300,       2.39995887,       2.20000000,       0.67295100,       0.61688232
       535,     57094.4900,       2.40001474,       2.20000000,       0.67257300,       0.61652146
