  Size(KB),       Bw(MB/s),    nominal_clock,     actual_clock,   cy_nominal/LUP,           cy/LUP
         5,    113408.8800,       2.39433564,       1.80000000,       0.16889900,       0.12697393
         6,    116733.3600,       2.39433236,       1.80000000,       0.16408900,       0.12335806
         7,    118477.6900,       2.39433328,       1.80000000,       0.16167300,       0.12154173
         8,    119643.5000,       2.39433363,       1.80000000,       0.16009800,       0.12035766
        10,    120660.8000,       2.39433450,       1.80000000,       0.15874800,       0.11934272
        12,    122484.6400,       2.39433503,       1.80000000,       0.15638400,       0.11756550
        14,    122483.1100,       2.39431794,       1.80000000,       0.15638500,       0.11756709
        17,    122836.8100,       2.39433643,       1.80000000,       0.15593600,       0.11722864
        20,    124433.5200,       2.39433448,       1.80000000,       0.15393500,       0.11572443
        24,    123838.6400,       2.39433304,       1.80000000,       0.15467400,       0.11628006
        29,    124718.4700,       2.39433440,       1.80000000,       0.15358300,       0.11545981
        35,    125167.1500,       2.39430438,       1.80000000,       0.15303100,       0.11504627
        42,    125542.4500,       2.39433390,       1.80000000,       0.15257500,       0.11470205
        50,    119345.9200,       2.39433228,       1.80000000,       0.16049700,       0.12065769
        60,     81386.8100,       2.39433377,       1.80000000,       0.23535300,       0.17693247
        72,     82037.4300,       2.39433368,       1.80000000,       0.23348700,       0.17552967
        86,     82352.8600,       2.39433357,       1.80000000,       0.23259300,       0.17485759
       103,     82476.4000,       2.39433716,       1.80000000,       0.23224500,       0.17459571
       124,     82792.3600,       2.39433166,       1.80000000,       0.23135800,       0.17392929
       149,     83016.6300,       2.39433309,       1.80000000,       0.23073300,       0.17345932
       179,     83223.2500,       2.39432314,       1.80000000,       0.23015900,       0.17302852
       215,     83134.9800,       2.39432947,       1.80000000,       0.23040400,       0.17321225
       258,     83258.4800,       2.39433339,       1.80000000,       0.23006300,       0.17295561
       310,     82362.0100,       2.39433375,       1.80000000,       0.23256700,       0.17483803
       372,     81964.0700,       2.39433161,       1.80000000,       0.23369600,       0.17568694
       446,     81800.6200,       2.39433135,       1.80000000,       0.23416300,       0.17603804
       535,     81718.8300,       2.39426248,       1.80000000,       0.23439000,       0.17621376
       642,     81734.7400,       2.39430753,       1.80000000,       0.23434900,       0.17617962
       770,     81774.7200,       2.39433406,       1.80000000,       0.23423700,       0.17609347
       924,     81810.6900,       2.39433519,       1.80000000,       0.23413400,       0.17601596
      1109,     64381.1400,       2.39433108,       1.80000000,       0.29752000,       0.22366832
      1331,     36076.4100,       2.39433114,       1.80000000,       0.53094700,       0.39915306
      1597,     26655.4000,       2.39432894,       1.80000000,       0.71860200,       0.54022803
      1916,     24445.3000,       2.39433635,       1.80000000,       0.78357300,       0.58906987
      2299,     21987.6600,       2.39433369,       1.80000000,       0.87115600,       0.65491323
      2759,     21813.3200,       2.39433616,       1.80000000,       0.87811900,       0.66014715
      3311,     21811.4900,       2.39433618,       1.80000000,       0.87819300,       0.66020278
      3973,     21815.8300,       2.39433980,       1.80000000,       0.87801900,       0.66007097
      4768,     21820.1500,       2.39433387,       1.80000000,       0.87784300,       0.65994030
      5722,     21818.3500,       2.39433595,       1.80000000,       0.87791600,       0.65999460
      6866,     21818.4100,       2.39433347,       1.80000000,       0.87791300,       0.65999303
      8239,     21825.5200,       2.39433262,       1.80000000,       0.87762700,       0.65977826
      9887,     21829.9400,       2.39433503,       1.80000000,       0.87745000,       0.65964453
     11864,     21817.1800,       2.39426710,       1.80000000,       0.87793800,       0.66003012
     14237,     21827.4900,       2.39433426,       1.80000000,       0.87754800,       0.65971841
     17084,     21832.1600,       2.39433422,       1.80000000,       0.87736000,       0.65957709
     20501,     21751.2600,       2.39433310,       1.80000000,       0.88062300,       0.66203044
     24601,     21321.4900,       2.39433443,       1.80000000,       0.89837400,       0.67537483
     29521,     21535.5000,       2.39433681,       1.80000000,       0.88944700,       0.66866307
     35425,     19948.9000,       2.39433093,       1.80000000,       0.96018600,       0.72184458
     42510,     20253.3000,       2.39433245,       1.80000000,       0.94575500,       0.71099525
     51012,     19165.9900,       2.39433102,       1.80000000,       0.99940800,       0.75133070
     61214,     18946.0000,       2.39433335,       1.80000000,       1.01101400,       0.76005507
