  Size(KB),       Bw(MB/s),    nominal_clock,     actual_clock,   cy_nominal/LUP,           cy/LUP
         5,    114594.8700,       2.79471568,       2.10000000,       0.39020500,       0.29320711
         6,    117065.2300,       2.79471546,       2.10000000,       0.38197000,       0.28701920
         7,    118506.0800,       2.79471575,       2.10000000,       0.37732600,       0.28352959
         8,    121322.4200,       2.79471258,       2.10000000,       0.36856700,       0.27694823
        10,    123129.1200,       2.79471573,       2.10000000,       0.36315900,       0.27288425
        12,    124632.7300,       2.79471575,       2.10000000,       0.35877800,       0.26959228
        14,    125841.9300,       2.79471566,       2.10000000,       0.35533000,       0.26700140
        17,    127179.8600,       2.79471079,       2.10000000,       0.35159200,       0.26419306
        20,    128165.6200,       2.79471121,       2.10000000,       0.34888700,       0.26216043
        24,    129047.7900,       2.79471702,       2.10000000,       0.34650300,       0.26036851
        29,    126238.4400,       2.79471161,       2.10000000,       0.35421400,       0.26616321
        35,    104700.0900,       2.79471519,       2.10000000,       0.42708100,       0.32091646
        42,     66148.0400,       2.79471884,       2.10000000,       0.67599100,       0.50795131
        50,     65063.8100,       2.79471572,       2.10000000,       0.68725500,       0.51641585
        60,     65322.9700,       2.79471743,       2.10000000,       0.68452900,       0.51436717
        72,     65608.8100,       2.79471388,       2.10000000,       0.68154600,       0.51212634
        86,     65836.7600,       2.79471704,       2.10000000,       0.67918700,       0.51035317
       103,     66014.4200,       2.79470543,       2.10000000,       0.67735600,       0.50897944
       124,     66185.6900,       2.79471653,       2.10000000,       0.67560600,       0.50766244
       149,     66314.2800,       2.79471131,       2.10000000,       0.67429500,       0.50667827
       179,     66400.1200,       2.79390121,       2.10000000,       0.67322800,       0.50602319
       215,     66526.4000,       2.79469176,       2.10000000,       0.67214000,       0.50506250
       258,     66416.4200,       2.79471207,       2.10000000,       0.67325800,       0.50589891
       310,     63074.4600,       2.79471910,       2.10000000,       0.70893200,       0.53270370
       372,     66571.7900,       2.79430198,       2.10000000,       0.67158800,       0.50471810
       446,     64001.7100,       2.79471096,       2.10000000,       0.69865900,       0.52498592
       535,     63227.5300,       2.79471271,       2.10000000,       0.70721400,       0.53141398
       642,     60034.9200,       2.79471449,       2.10000000,       0.74482400,       0.55967449
       770,     57606.9900,       2.79471317,       2.10000000,       0.77621500,       0.58326254
       924,     55645.4300,       2.79471604,       2.10000000,       0.80357800,       0.60382299
      1109,     54144.0500,       2.79469272,       2.10000000,       0.82585400,       0.62056676
      1331,     53669.3700,       2.79471587,       2.10000000,       0.83316500,       0.62605523
      1597,     53566.7400,       2.79471317,       2.10000000,       0.83476100,       0.62725510
      1916,     53592.7500,       2.79471611,       2.10000000,       0.83435700,       0.62695087
      2299,     53610.9100,       2.79471487,       2.10000000,       0.83407300,       0.62673775
      2759,     53618.4600,       2.79471311,       2.10000000,       0.83395500,       0.62664947
