  Size(KB),       Bw(MB/s),    nominal_clock,     actual_clock,   cy_nominal/LUP,           cy/LUP
         5,    130652.2700,       2.79471163,       2.10000000,       0.34224700,       0.25717097
         6,    131123.4300,       2.79471225,       2.10000000,       0.34101800,       0.25624742
         7,    131549.7700,       2.79471238,       2.10000000,       0.33991200,       0.25541634
         8,    131872.3500,       2.79471124,       2.10000000,       0.33908100,       0.25479201
        10,    132282.8000,       2.79470779,       2.10000000,       0.33802800,       0.25400108
        12,    132556.7000,       2.79471023,       2.10000000,       0.33733000,       0.25347637
        14,    132759.6500,       2.79470951,       2.10000000,       0.33681400,       0.25308870
        17,    132982.7300,       2.79470959,       2.10000000,       0.33624900,       0.25266414
        20,    133129.3300,       2.79470951,       2.10000000,       0.33587900,       0.25238612
        24,    133250.5800,       2.79471096,       2.10000000,       0.33557400,       0.25215681
        29,    133298.3700,       2.79470581,       2.10000000,       0.33545300,       0.25206635
        35,     99428.5600,       2.79471195,       2.10000000,       0.44972400,       0.33793121
        42,     72938.2800,       2.79471562,       2.10000000,       0.61305900,       0.46066365
        50,     72497.9500,       2.79471305,       2.10000000,       0.61678200,       0.46346161
        60,     72295.7600,       2.79464891,       2.10000000,       0.61849200,       0.46475720
        72,     72043.4000,       2.79471245,       2.10000000,       0.62067300,       0.46638548
        86,     71973.5300,       2.79471215,       2.10000000,       0.62127600,       0.46683863
       103,     71861.1100,       2.79470716,       2.10000000,       0.62224600,       0.46756835
       124,     71816.8000,       2.79470871,       2.10000000,       0.62263100,       0.46785738
       149,     71718.5700,       2.79471371,       2.10000000,       0.62348500,       0.46849826
       179,     71683.7900,       2.79470045,       2.10000000,       0.62378400,       0.46872515
       215,     71631.6200,       2.79471060,       2.10000000,       0.62424100,       0.46906685
       258,     71489.4000,       2.79471160,       2.10000000,       0.62548300,       0.46999995
       310,     71481.9700,       2.79471154,       2.10000000,       0.62554800,       0.47004880
       372,     71259.1200,       2.79471019,       2.10000000,       0.62750400,       0.47151880
       446,     71477.2300,       2.79471009,       2.10000000,       0.62558900,       0.47007985
       535,     71332.4100,       2.79471499,       2.10000000,       0.62686000,       0.47103408
       642,     71233.8100,       2.79471142,       2.10000000,       0.62772700,       0.47168616
       770,     71302.0700,       2.79470873,       2.10000000,       0.62712500,       0.47123426
       924,     71275.4200,       2.79471144,       2.10000000,       0.62736100,       0.47141114
      1109,     71331.5300,       2.79471306,       2.10000000,       0.62686700,       0.47103966
      1331,     71251.3300,       2.79471339,       2.10000000,       0.62757300,       0.47157011
      1597,     71299.9400,       2.79471022,       2.10000000,       0.62714400,       0.47124829
      1916,     71202.2100,       2.79470857,       2.10000000,       0.62800500,       0.47189554
      2299,     71578.4000,       2.79470771,       2.10000000,       0.62470400,       0.46941524
      2759,     71643.5000,       2.79471291,       2.10000000,       0.62413800,       0.46898907
      3311,     71374.3800,       2.79470811,       2.10000000,       0.62649000,       0.47075721
      3973,     71319.5600,       2.79471257,       2.10000000,       0.62697200,       0.47111864
      4768,     71532.6800,       2.79469908,       2.10000000,       0.62510200,       0.46971576
      5722,     71437.0100,       2.79470488,       2.10000000,       0.62594000,       0.47034447
      6866,     71341.3500,       2.79471533,       2.10000000,       0.62678200,       0.47097541
      8239,     71601.5700,       2.79471469,       2.10000000,       0.62450400,       0.46926379
      9887,     71358.5700,       2.79471604,       2.10000000,       0.62663000,       0.47086107
     11864,     71387.4100,       2.79470618,       2.10000000,       0.62637500,       0.47067112
     14237,     71364.0300,       2.79471143,       2.10000000,       0.62658200,       0.47082578
     17084,     71342.8600,       2.79471465,       2.10000000,       0.62676800,       0.47096500
     20501,     71350.7400,       2.79471414,       2.10000000,       0.62669900,       0.47091324
     24601,     71361.4300,       2.79471147,       2.10000000,       0.62660400,       0.47084231
     29521,     71016.1400,       2.79470889,       2.10000000,       0.62965000,       0.47313157
     35425,     63915.0700,       2.79470645,       2.10000000,       0.69960500,       0.52569761
     42510,     53473.3000,       2.79471230,       2.10000000,       0.83621900,       0.62835087
     51012,     49629.5100,       2.79470991,       2.10000000,       0.90098300,       0.67701635
     61214,     47351.9700,       2.79471262,       2.10000000,       0.94432000,       0.70957994
     73457,     45189.2500,       2.79471155,       2.10000000,       0.98951400,       0.74353985
     88148,     43504.2100,       2.79471361,       2.10000000,       1.02784100,       0.77233892
    105778,     41976.0000,       2.79471208,       2.10000000,       1.06526100,       0.80045745
    126934,     39766.0300,       2.79471550,       2.10000000,       1.12446300,       0.84494193
    152321,     39971.9700,       2.79471066,       2.10000000,       1.11866800,       0.84058891
    182785,     39272.9600,       2.79470804,       2.10000000,       1.13857800,       0.85555048
    219342,     38594.9800,       2.79471303,       2.10000000,       1.15858100,       0.87057958
    263210,     38274.9000,       2.79471404,       2.10000000,       1.16827000,       0.87785976
    315852,     37872.2900,       2.79471434,       2.10000000,       1.18069000,       0.88719228
    379022,     37560.0100,       2.79470787,       2.10000000,       1.19050400,       0.89456878
    454826,     37310.1000,       2.79471183,       2.10000000,       1.19848000,       0.90056083
    545791,     37084.2800,       2.79471611,       2.10000000,       1.20577900,       0.90604405
    654949,     36796.2800,       2.79471237,       2.10000000,       1.21521500,       0.91313565
    785939,     36557.9100,       2.79470964,       2.10000000,       1.22313800,       0.91909004
    943127,     36848.0900,       2.79471302,       2.10000000,       1.21350700,       0.91185202
   1131752,     36787.0800,       2.79470938,       2.10000000,       1.21551800,       0.91336431
   1358102,     36744.0300,       2.79471283,       2.10000000,       1.21694300,       0.91443395
   1629722,     36723.6200,       2.79471118,       2.10000000,       1.21761900,       0.91494245
   1955666,     36791.6100,       2.79471442,       2.10000000,       1.21537000,       0.91325145
   2346799,     36785.2600,       2.79470874,       2.10000000,       1.21557800,       0.91340960
   2816159,     36757.9800,       2.79470911,       2.10000000,       1.21648000,       0.91408726
   3379391,     36803.9400,       2.79471386,       2.10000000,       1.21496300,       0.91294581
   4055269,     36838.9000,       2.79471100,       2.10000000,       1.21380900,       0.91207960
   4866323,     36846.2200,       2.79471479,       2.10000000,       1.21356900,       0.91189803
   5839588,     36811.6200,       2.79471138,       2.10000000,       1.21470800,       0.91275501
