  Size(KB),       Bw(MB/s),    nominal_clock,     actual_clock,   cy_nominal/LUP,           cy/LUP
         5,    127308.5200,       2.79471706,       2.10000000,       0.35123700,       0.26392572
         6,    128426.0900,       2.79471410,       2.10000000,       0.34818000,       0.26162891
         7,    129224.4800,       2.79471981,       2.10000000,       0.34603000,       0.26001283
         8,    129820.5100,       2.79471789,       2.10000000,       0.34444100,       0.25881900
        10,    130639.9600,       2.79470673,       2.10000000,       0.34227900,       0.25719547
        12,    131134.9200,       2.79472005,       2.10000000,       0.34098900,       0.25622491
        14,    131571.0600,       2.79471813,       2.10000000,       0.33985800,       0.25537524
        17,    132012.3700,       2.79471209,       2.10000000,       0.33872100,       0.25452142
        20,    132296.1500,       2.79471499,       2.10000000,       0.33799500,       0.25397563
        24,    132558.4400,       2.79471485,       2.10000000,       0.33732600,       0.25347294
        29,    132222.6100,       2.79471670,       2.10000000,       0.33818300,       0.25411674
        35,    101363.1100,       2.79471593,       2.10000000,       0.44114100,       0.33148131
        42,     69526.4200,       2.79471711,       2.10000000,       0.64314400,       0.48326981
        50,     68361.1300,       2.79471374,       2.10000000,       0.65410600,       0.49150744
        60,     67384.5600,       2.79471656,       2.10000000,       0.66358600,       0.49863039
        72,     66356.4400,       2.79472076,       2.10000000,       0.67386900,       0.50635646
        86,     66282.1400,       2.79471668,       2.10000000,       0.67462300,       0.50692376
       103,     66247.4400,       2.79472004,       2.10000000,       0.67497700,       0.50718916
       124,     66276.7400,       2.79471615,       2.10000000,       0.67467800,       0.50696519
       149,     66381.3300,       2.79471519,       2.10000000,       0.67361500,       0.50616660
       179,     66442.8600,       2.79471726,       2.10000000,       0.67299100,       0.50569735
       215,     66294.0200,       2.79471432,       2.10000000,       0.67450200,       0.50683327
       258,     66493.5900,       2.79472075,       2.10000000,       0.67247900,       0.50531199
       310,     66329.2500,       2.79469966,       2.10000000,       0.67414000,       0.50656392
       372,     63008.5000,       2.79471578,       2.10000000,       0.70967300,       0.53326113
       446,     59909.8900,       2.79471402,       2.10000000,       0.74637800,       0.56084229
       535,     57464.0600,       2.79471930,       2.10000000,       0.77814700,       0.58471300
       642,     55083.7100,       2.79471713,       2.10000000,       0.81177300,       0.60998062
       770,     51814.1800,       2.79471912,       2.10000000,       0.86299700,       0.64847078
       924,     49068.3200,       2.79472028,       2.10000000,       0.91129100,       0.68475944
      1109,     48297.8000,       2.79471880,       2.10000000,       0.92582900,       0.69568391
      1331,     48108.8300,       2.79471732,       2.10000000,       0.92946500,       0.69841643
      1597,     48086.9800,       2.79472001,       2.10000000,       0.92988800,       0.69873361
      1916,     48110.4900,       2.79471525,       2.10000000,       0.92943200,       0.69839215
      2299,     48055.4100,       2.79471589,       2.10000000,       0.93049800,       0.69919300
      2759,     48093.7500,       2.79383026,       2.10000000,       0.92946100,       0.69863518
      3311,     48121.0300,       2.79471695,       2.10000000,       0.92922900,       0.69823919
      3973,     48129.0100,       2.79471789,       2.10000000,       0.92907600,       0.69812399
      4768,     48148.8800,       2.79472245,       2.10000000,       0.92869400,       0.69783581
      5722,     49212.5700,       2.79471462,       2.10000000,       0.90861800,       0.68275229
      6866,     49701.7600,       2.79471759,       2.10000000,       0.89967600,       0.67603239
      8239,     50967.2400,       2.79471993,       2.10000000,       0.87733800,       0.65924667
      9887,     51629.0100,       2.79471580,       2.10000000,       0.86609200,       0.65079719
     11864,     51992.2100,       2.79471355,       2.10000000,       0.86004100,       0.64625088
     14237,     52149.4200,       2.79471874,       2.10000000,       0.85745000,       0.64430276
     17084,     52280.6800,       2.79471765,       2.10000000,       0.85529700,       0.64268521
     20501,     52796.8800,       2.79472012,       2.10000000,       0.84693500,       0.63640129
     24601,     53078.8800,       2.79472237,       2.10000000,       0.84243600,       0.63302016
     29521,     52243.2700,       2.79472090,       2.10000000,       0.85591000,       0.64314508
     35425,     46780.1200,       2.79471487,       2.10000000,       0.95586400,       0.71825374
     42510,     39310.4200,       2.79472222,       2.10000000,       1.13749900,       0.85473536
     51012,     36642.0700,       2.79471771,       2.10000000,       1.22033200,       0.91697891
     61214,     36614.1200,       2.79471178,       2.10000000,       1.22126100,       0.91767892
     73457,     34321.7400,       2.79471593,       2.10000000,       1.30283200,       0.97897148
     88148,     34438.3500,       2.79471659,       2.10000000,       1.29842100,       0.97565675
    105778,     34179.5900,       2.79471721,       2.10000000,       1.30825100,       0.98304297
    126934,     33107.2400,       2.79471476,       2.10000000,       1.35062400,       1.01488368
    152321,     33351.1800,       2.79471617,       2.10000000,       1.34074600,       1.00746066
    182785,     32358.7400,       2.79471869,       2.10000000,       1.38186800,       1.03835954
    219342,     32453.0700,       2.79472039,       2.10000000,       1.37785200,       1.03534121
    263210,     31647.5800,       2.79471627,       2.10000000,       1.41291900,       1.06169271
