  Size(KB),       Bw(MB/s),    nominal_clock,     actual_clock,   cy_nominal/LUP,           cy/LUP
         5,    155189.7800,       2.79471597,       2.10000000,       0.43220100,       0.32476363
         6,    157250.7000,       2.79471773,       2.10000000,       0.42653700,       0.32050739
         7,    159615.1900,       2.79471580,       2.10000000,       0.42021800,       0.31575941
         8,    160800.5100,       2.79471479,       2.10000000,       0.41712000,       0.31343163
        10,    163293.7200,       2.79471879,       2.10000000,       0.41075200,       0.30864615
        12,    164699.7400,       2.79471601,       2.10000000,       0.40724500,       0.30601124
        14,    165705.2800,       2.79471573,       2.10000000,       0.40477400,       0.30415451
        17,    166272.1500,       2.79471777,       2.10000000,       0.40339400,       0.30311733
        20,    167662.0200,       2.79471489,       2.10000000,       0.40005000,       0.30060490
        24,    166284.9500,       2.79472022,       2.10000000,       0.40336400,       0.30309453
        29,    168072.2400,       2.79471710,       2.10000000,       0.39907400,       0.29987128
        35,    134026.2600,       2.79472075,       2.10000000,       0.50044900,       0.37604576
        42,    100542.6000,       2.79471603,       2.10000000,       0.66711200,       0.50127998
        50,     98285.6900,       2.79471870,       2.10000000,       0.68243100,       0.51279046
        60,     98103.2700,       2.79471898,       2.10000000,       0.68370100,       0.51374471
        72,     98439.7800,       2.79472074,       2.10000000,       0.68136400,       0.51198833
        86,     98751.5100,       2.79472037,       2.10000000,       0.67921300,       0.51037210
       103,     99038.9700,       2.79471670,       2.10000000,       0.67724000,       0.50889022
       124,     99292.5300,       2.79469496,       2.10000000,       0.67550600,       0.50759121
       149,     99497.5700,       2.79471300,       2.10000000,       0.67411800,       0.50654497
       179,     99648.0100,       2.79471784,       2.10000000,       0.67310200,       0.50578065
       215,     97184.6200,       2.79471271,       2.10000000,       0.69016200,       0.51860078
       258,     99622.6300,       2.79471505,       2.10000000,       0.67327200,       0.50590889
       310,     99765.9300,       2.79471586,       2.10000000,       0.67230500,       0.50518213
       372,     93764.2400,       2.79472142,       2.10000000,       0.71534000,       0.53751833
       446,     91337.2500,       2.79471586,       2.10000000,       0.73434600,       0.55180086
       535,     88936.5600,       2.79471705,       2.10000000,       0.75416900,       0.56669597
       642,     88500.5200,       2.79471807,       2.10000000,       0.75788500,       0.56948803
       770,     84016.8400,       2.79471820,       2.10000000,       0.79833100,       0.59987984
       924,     81802.8300,       2.79471682,       2.10000000,       0.81993700,       0.61611527
      1109,     80561.6700,       2.79471867,       2.10000000,       0.83257000,       0.62560752
      1331,     79666.8400,       2.79471999,       2.10000000,       0.84192200,       0.63263447
      1597,     79674.3400,       2.79471390,       2.10000000,       0.84184100,       0.63257498
      1916,     79234.5900,       2.79471554,       2.10000000,       0.84651400,       0.63608599
      2299,     79664.0900,       2.79471977,       2.10000000,       0.84195100,       0.63265631
      2759,     79498.5400,       2.79471798,       2.10000000,       0.84370400,       0.63397395
